Transaction ID,Date,Fiscal Year,Fiscal Period,Region,Country,Legal Entity,Department,Cost Center,Profit Center,GL Account,Cost Category,Currency,FX Rate to USD,Revenue Local,Budget Local,Actual Local,Revenue USD,Budget USD,Actual USD,Variance USD,Variance %,Profit USD,Margin %,Payment Status,Payment Due Date,Anomaly Flag,Anomaly,Business Unit,Account / Cost Category,Revenue,Budget,Actual,Variance,Profit
TXN-00375,2025-06-01,2025,FY25,North America,United States,FinSight US Inc,Marketing,CC-MKT,PC-GROWTH,520200,Software Licenses,USD,1.0,11949722.14018416,931051.1141565411,941455.8236313299,11949722.14018416,931051.1141565411,941455.8236313299,10404.709474788862,1.1175229068078296,11008266.31655283,0.9212152539961217,On Time,2025-06-18,0,,North America,Software Licenses,11949722.14018416,931051.1141565411,941455.8236313299,10404.709474788862,11008266.31655283
TXN-00376,2025-06-01,2025,FY25,North America,United States,FinSight US Inc,Operations,CC-OPS,PC-OPS,530100,Professional Services,USD,1.0,12175871.93479131,1204652.7667237425,1140016.6890314096,12175871.93479131,1204652.7667237425,1140016.6890314096,-64636.07769233291,-5.365535984956203,11035855.2457599,0.9063708377406691,On Time,2025-06-22,0,,North America,Professional Services,12175871.93479131,1204652.7667237425,1140016.6890314096,-64636.07769233291,11035855.2457599
TXN-00377,2025-06-01,2025,FY25,North America,United States,FinSight US Inc,IT,CC-IT,PC-TECH,520100,Cloud Infrastructure,USD,1.0,11914959.56041287,1701595.4042517191,1577264.667270024,11914959.56041287,1701595.4042517191,1577264.667270024,-124330.73698169505,-7.3067156076605535,10337694.893142847,0.8676231623554609,On Time,2025-06-20,0,,North America,Cloud Infrastructure,11914959.56041287,1701595.4042517191,1577264.667270024,-124330.73698169505,10337694.893142847
TXN-00378,2025-06-01,2025,FY25,North America,United States,FinSight US Inc,Sales,CC-SALES,PC-GROWTH,550100,Marketing,USD,1.0,9648347.35023271,824314.5888845217,819292.973665501,9648347.35023271,824314.5888845217,819292.973665501,-5021.61521902075,-0.6091867457806486,8829054.376567207,0.9150846311886003,7 Days Late,2025-06-24,0,,North America,Marketing,9648347.35023271,824314.5888845217,819292.973665501,-5021.61521902075,8829054.376567207
TXN-00379,2025-06-01,2025,FY25,North America,United States,FinSight US Inc,HR,CC-HR,PC-CORP,530100,Professional Services,USD,1.0,12228079.802856224,922800.0273076164,928768.5196630855,12228079.802856224,922800.0273076164,928768.5196630855,5968.492355469032,0.6467806869146774,11299311.283193137,0.9240462497271121,On Time,2025-06-16,0,,North America,Professional Services,12228079.802856224,922800.0273076164,928768.5196630855,5968.492355469032,11299311.283193137
TXN-00380,2025-06-01,2025,FY25,North America,United States,FinSight US Inc,Marketing,CC-MKT,PC-GROWTH,540100,Travel,USD,1.0,10596804.024679847,631983.1414471032,640932.5682867129,10596804.024679847,631983.1414471032,640932.5682867129,8949.42683960963,1.4160863245683104,9955871.456393134,0.9395164271421848,On Time,2025-06-18,0,,North America,Travel,10596804.024679847,631983.1414471032,640932.5682867129,8949.42683960963,9955871.456393134
TXN-00381,2025-06-01,2025,FY25,North America,United States,FinSight US Inc,Sales,CC-SALES,PC-GROWTH,540100,Travel,USD,1.0,11863554.568689687,739046.2219065618,712842.0356819901,11863554.568689687,739046.2219065618,712842.0356819901,-26204.186224571662,-3.5456762307736525,11150712.533007696,0.9399132838682831,7 Days Late,2025-06-18,0,,North America,Travel,11863554.568689687,739046.2219065618,712842.0356819901,-26204.186224571662,11150712.533007696
TXN-00382,2025-06-01,2025,FY25,North America,United States,FinSight US Inc,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,USD,1.0,11365737.382051088,1185661.549071342,1144837.4529224508,11365737.382051088,1185661.549071342,1144837.4529224508,-40824.09614889114,-3.4431492006185254,10220899.929128638,0.8992729275330265,On Time,2025-06-19,0,,North America,Cloud Infrastructure,11365737.382051088,1185661.549071342,1144837.4529224508,-40824.09614889114,10220899.929128638
TXN-00383,2025-06-01,2025,FY25,North America,United States,FinSight US Inc,Sales,CC-SALES,PC-GROWTH,540100,Travel,USD,1.0,12149795.270021608,591519.1959910637,558629.576551507,12149795.270021608,591519.1959910637,558629.576551507,-32889.61943955673,-5.560194776849406,11591165.693470102,0.9540214823265485,On Time,2025-06-25,0,,North America,Travel,12149795.270021608,591519.1959910637,558629.576551507,-32889.61943955673,11591165.693470102
TXN-00384,2025-06-01,2025,FY25,North America,United States,FinSight US Inc,IT,CC-IT,PC-TECH,520200,Software Licenses,USD,1.0,10831348.959688654,974498.7122049455,921054.807743167,10831348.959688654,974498.7122049455,921054.807743167,-53443.90446177847,-5.484245776051754,9910294.151945487,0.9149639799095123,On Time,2025-06-11,0,,North America,Software Licenses,10831348.959688654,974498.7122049455,921054.807743167,-53443.90446177847,9910294.151945487
TXN-00385,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,520200,Software Licenses,INR,0.0118,350295680.0053747,38018687.12751791,35808502.6479547,4133489.024063422,448620.5081047113,422540.33124586544,-26080.176858845865,-5.813416102849797,3710948.6928175567,0.8977763509746816,On Time,2025-07-21,0,,India,Software Licenses,4133489.024063422,448620.5081047113,422540.33124586544,-26080.176858845865,3710948.6928175567
TXN-00386,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Procurement,CC-PROC,PC-OPS,530100,Professional Services,INR,0.0118,358309288.7483471,32279410.549025085,34570952.93491346,4228049.607230496,380897.044478496,407937.2446319788,27040.200153482787,7.09908374072705,3820112.362598517,0.9035164478831197,On Time,2025-07-14,0,,India,Professional Services,4228049.607230496,380897.044478496,407937.2446319788,27040.200153482787,3820112.362598517
TXN-00387,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Procurement,CC-PROC,PC-OPS,560100,Office & Facilities,INR,0.0118,376750622.9983821,27147768.82381971,27227022.950451642,4445657.351380909,320343.6721210726,321278.87081532937,935.1986942567746,0.29193605981494775,4124378.4805655796,0.9277319763036768,On Time,2025-07-11,0,,India,Office & Facilities,4445657.351380909,320343.6721210726,321278.87081532937,935.1986942567746,4124378.4805655796
TXN-00388,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,INR,0.0118,453676338.489013,53004181.070522755,56796313.93683508,5353380.794170354,625449.3366321685,670196.504454654,44747.16782248544,7.154403274841363,4683184.2897157,0.8748087367174637,On Time,2025-07-22,0,,India,Cloud Infrastructure,5353380.794170354,625449.3366321685,670196.504454654,44747.16782248544,4683184.2897157
TXN-00389,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Finance,CC-FIN,PC-CORP,530100,Professional Services,INR,0.0118,351888442.01122093,34983593.091611125,36584238.314263634,4152283.6157324067,412806.3984810113,431694.0121083109,18887.61362729961,4.575416877451433,3720589.6036240957,0.8960345554256737,On Time,2025-07-19,0,,India,Professional Services,4152283.6157324067,412806.3984810113,431694.0121083109,18887.61362729961,3720589.6036240957
TXN-00390,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,INR,0.0118,435348184.9010025,21117651.50351435,20044290.483672366,5137108.58183183,249188.2877414693,236522.6277073339,-12665.66003413542,-5.082766990748752,4900585.954124495,0.953958024452932,On Time,2025-07-19,0,,India,Office & Facilities,5137108.58183183,249188.2877414693,236522.6277073339,-12665.66003413542,4900585.954124495
TXN-00391,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,520100,Cloud Infrastructure,INR,0.0118,429510363.270174,39463565.23600112,53178651.74735318,5068222.286588053,465670.06978481315,627508.0906187675,161838.0208339544,34.75379487213769,4440714.195969285,0.8761877330677995,7 Days Late,2025-07-14,1,High variance,India,Cloud Infrastructure,5068222.286588053,465670.06978481315,627508.0906187675,161838.0208339544,4440714.195969285
TXN-00392,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,INR,0.0118,422376274.4761974,45352131.9445009,42872136.19478883,4984040.03881913,535155.1569451106,505891.2070985082,-29263.949846602452,-5.468311286329241,4478148.831720621,0.8984977642317719,On Time,2025-07-24,0,,India,Software Licenses,4984040.03881913,535155.1569451106,505891.2070985082,-29263.949846602452,4478148.831720621
TXN-00393,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Operations,CC-OPS,PC-OPS,530100,Professional Services,INR,0.0118,461102462.0601961,29887708.43416896,31014143.321920488,5441009.052310314,352674.9595231937,365966.89119866176,13291.931675468048,3.7688901115742244,5075042.161111652,0.932739150462676,On Time,2025-07-24,0,,India,Professional Services,5441009.052310314,352674.9595231937,365966.89119866176,13291.931675468048,5075042.161111652
TXN-00394,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,INR,0.0118,452891934.001192,31839815.578441035,33962360.625056826,5344124.821214065,375709.8238256042,400755.85537567054,25046.031550066313,6.666323306385541,4943368.965838394,0.9250100121567467,On Time,2025-07-23,0,,India,Office & Facilities,5344124.821214065,375709.8238256042,400755.85537567054,25046.031550066313,4943368.965838394
TXN-00395,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Operations,CC-OPS,PC-OPS,540100,Travel,INR,0.0118,345263368.44131607,24183056.643563643,24246383.509820238,4074107.7476075296,285360.068394051,286107.3254158788,747.2570218277979,0.26186460706755854,3788000.4221916506,0.9297742369273635,On Time,2025-07-16,0,,India,Travel,4074107.7476075296,285360.068394051,286107.3254158788,747.2570218277979,3788000.4221916506
TXN-00396,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,INR,0.0118,424192949.73221207,42035973.010014325,44396645.44920305,5005476.806840102,496024.48151816905,523880.41630059597,27855.93478242692,5.61583869755158,4481596.390539506,0.8953385588392497,On Time,2025-07-20,0,,India,Cloud Infrastructure,5005476.806840102,496024.48151816905,523880.41630059597,27855.93478242692,4481596.390539506
TXN-00397,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Procurement,CC-PROC,PC-OPS,560100,Office & Facilities,INR,0.0118,467347001.14523983,29120524.551632605,31557601.36227682,5514694.61351383,343622.1897092647,372379.69607486646,28757.50636560173,8.368931700811629,5142314.917438963,0.9324750104634361,7 Days Late,2025-07-16,0,,India,Office & Facilities,5514694.61351383,343622.1897092647,372379.69607486646,28757.50636560173,5142314.917438963
TXN-00398,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Marketing,CC-MKT,PC-GROWTH,540100,Travel,INR,0.0118,468746522.67113423,20892872.23727384,20373103.69206409,5531208.967519384,246535.89239983127,240402.62356635625,-6133.268833475013,-2.487779273748949,5290806.343953027,0.9565370563690399,On Time,2025-07-20,0,,India,Travel,5531208.967519384,246535.89239983127,240402.62356635625,-6133.268833475013,5290806.343953027
TXN-00399,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,INR,0.0118,430514477.78167593,26939923.96950128,28309835.27326136,5080070.837823776,317891.1028401151,334056.05622448405,16164.953384368971,5.085060022110532,4746014.781599292,0.934241850775532,On Time,2025-07-19,0,,India,Software Licenses,5080070.837823776,317891.1028401151,334056.05622448405,16164.953384368971,4746014.781599292
TXN-00400,2025-07-01,2025,FY25,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,INR,0.0118,405853023.9125835,60984861.37239143,74833683.05441257,4789065.682168485,719621.3641942189,883037.4600420683,163416.09584784938,22.70862205860594,3906028.2221264164,0.8156138339614023,On Time,2025-07-11,0,,India,Cloud Infrastructure,4789065.682168485,719621.3641942189,883037.4600420683,163416.09584784938,3906028.2221264164
TXN-00401,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,SGD,0.745,6794551.811626382,791046.4650815817,824928.3060873558,5061941.099661655,589329.6164857784,614571.5880350801,25241.971549301757,4.2831669821417995,4447369.511626575,0.8785897394032977,15 Days Late,2025-07-17,0,,APAC,Marketing,5061941.099661655,589329.6164857784,614571.5880350801,25241.971549301757,4447369.511626575
TXN-00402,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Procurement,CC-PROC,PC-OPS,540100,Travel,SGD,0.745,8782654.32763323,421383.4778819872,444779.36874689325,6543077.474086756,313930.6910220804,331360.62971643545,17429.93869435502,5.552161414230468,6211716.84437032,0.9493570676751486,On Time,2025-07-22,0,,APAC,Travel,6543077.474086756,313930.6910220804,331360.62971643545,17429.93869435502,6211716.84437032
TXN-00403,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,510100,Payroll,SGD,0.745,8530530.696510555,3130805.683051061,3050713.4827360953,6355245.368900364,2332450.2338730404,2272781.544638391,-59668.6892346493,-2.5581977427903904,4082463.824261973,0.6423770582076446,On Time,2025-07-17,0,,APAC,Payroll,6355245.368900364,2332450.2338730404,2272781.544638391,-59668.6892346493,4082463.824261973
TXN-00404,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,510100,Payroll,SGD,0.745,7351972.322037472,2942265.003569362,2991293.206851224,5477219.379917917,2191987.427659175,2228513.4391041617,36526.0114449868,1.6663421963141893,3248705.940813755,0.5931305130345977,On Time,2025-07-11,0,,APAC,Payroll,5477219.379917917,2191987.427659175,2228513.4391041617,36526.0114449868,3248705.940813755
TXN-00405,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Marketing,CC-MKT,PC-GROWTH,520200,Software Licenses,SGD,0.745,7744987.121514913,574917.8620453165,552552.5989889215,5770015.40552861,428313.80722376076,411651.6862467465,-16662.120977014245,-3.8901666712578282,5358363.719281863,0.9286567439919975,On Time,2025-07-14,0,,APAC,Software Licenses,5770015.40552861,428313.80722376076,411651.6862467465,-16662.120977014245,5358363.719281863
TXN-00406,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,520200,Software Licenses,SGD,0.745,7894890.32351555,915475.4426782863,855806.3773285592,5881693.291019085,682029.2047953233,637575.7511097766,-44453.45368554676,-6.517822605395208,5244117.539909309,0.8915999662744558,On Time,2025-07-15,0,,APAC,Software Licenses,5881693.291019085,682029.2047953233,637575.7511097766,-44453.45368554676,5244117.539909309
TXN-00407,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,550100,Marketing,SGD,0.745,7845853.333686174,646168.0197186229,670289.8776704394,5845160.733596199,481395.17469037406,499365.9588644774,17970.784174103348,3.7330627972459176,5345794.774731722,0.9145676258320367,On Time,2025-07-17,0,,APAC,Marketing,5845160.733596199,481395.17469037406,499365.9588644774,17970.784174103348,5345794.774731722
TXN-00408,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,510100,Payroll,SGD,0.745,7970807.440510051,2938792.008609634,3207735.633042455,5938251.543179988,2189400.0464141774,2389763.046616629,200363.00020245183,9.151502510041894,3548488.4965633587,0.5975645306973828,On Time,2025-07-19,0,,APAC,Payroll,5938251.543179988,2189400.0464141774,2389763.046616629,200363.00020245183,3548488.4965633587
TXN-00409,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Finance,CC-FIN,PC-CORP,520200,Software Licenses,SGD,0.745,8178575.456893534,592416.1088351891,619243.6372256015,6093038.715385683,441350.0010822159,461336.50973307306,19986.50865085714,4.5284940754161225,5631702.2056526095,0.9242846580691928,On Time,2025-07-12,0,,APAC,Software Licenses,6093038.715385683,441350.0010822159,461336.50973307306,19986.50865085714,5631702.2056526095
TXN-00410,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,SGD,0.745,7283401.374980927,984922.1450977072,1019648.5946629703,5426134.024360791,733766.9980977918,759638.2030239129,25871.20492612105,3.525806556194164,4666495.821336878,0.8600037891409438,On Time,2025-07-12,0,,APAC,Cloud Infrastructure,5426134.024360791,733766.9980977918,759638.2030239129,25871.20492612105,4666495.821336878
TXN-00411,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Procurement,CC-PROC,PC-OPS,560100,Office & Facilities,SGD,0.745,8436801.140081916,391580.9168042358,418842.1097424925,6285416.849361028,291727.7830191557,312037.3717581569,20309.58873900125,6.9618287736645454,5973379.477602871,0.9503553417002282,On Time,2025-07-12,0,,APAC,Office & Facilities,6285416.849361028,291727.7830191557,312037.3717581569,20309.58873900125,5973379.477602871
TXN-00412,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Procurement,CC-PROC,PC-OPS,540100,Travel,SGD,0.745,7861097.185985638,548681.5008205762,580810.6477946177,5856517.4035593,408767.71811132925,432703.93260699016,23936.21449566091,5.855700789254058,5423813.47095231,0.9261158291198769,On Time,2025-07-12,0,,APAC,Travel,5856517.4035593,408767.71811132925,432703.93260699016,23936.21449566091,5423813.47095231
TXN-00413,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Procurement,CC-PROC,PC-OPS,530100,Professional Services,SGD,0.745,9457358.298931647,1039719.3102276862,1066979.2861844092,7045731.932704077,774590.8861196262,794899.5682073849,20308.682087758672,2.6218591583870303,6250832.364496692,0.8871799870049397,On Time,2025-07-13,0,,APAC,Professional Services,7045731.932704077,774590.8861196262,794899.5682073849,20308.682087758672,6250832.364496692
TXN-00414,2025-07-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Procurement,CC-PROC,PC-OPS,560100,Office & Facilities,SGD,0.745,8599548.418692026,562292.7837578217,601150.3544015134,6406663.571925559,418908.1238995771,447857.0140291275,28948.89012955036,6.910558300962943,5958806.557896432,0.9300951253329942,On Time,2025-07-19,0,,APAC,Office & Facilities,6406663.571925559,418908.1238995771,447857.0140291275,28948.89012955036,5958806.557896432
